code,date,name,lon,lat,row,col,cover_rate,comment
1A468520,2021-02-01,name,93.28386398360061,22.433073785993813,425,649,2,comment
1A166279,2021-02-01,name,92.1773631200002,29.5718025944559,426,441,19,comment
1A509148,2021-02-01,name,92.63980262428723,27.005551577587198,426,516,66,comment
1A178059,2021-02-01,name,92.42703532815219,28.44911307872849,427,474,65,comment
1A467397,2021-02-01,name,93.52678590996699,21.098006235288192,427,688,16,comment
1A176888,2021-02-01,name,92.54747271753817,28.220378411059116,429,481,21,comment
1A166039,2021-02-01,name,92.22783458669726,30.141634704344863,430,425,17,comment
1A509703,2021-02-01,name,92.93292563156642,26.168284557002938,430,541,2,comment
1A111338,2021-02-01,name,90.7286149304716,36.74539922548209,431,231,18,comment
1A165993,2021-02-01,name,92.2470011596716,30.249991373386628,431,422,5,comment
1A177584,2021-02-01,name,92.4829482044462,29.229709377313117,432,452,30,comment
1A510223,2021-02-01,name,93.04159062874382,25.972057709418948,432,547,8,comment
1A167114,2021-02-01,name,92.33028875645927,30.649461370427318,435,411,4,comment
1A177612,2021-02-01,name,92.63166920151578,29.07519654851211,435,457,33,comment
1A176943,2021-02-01,name,92.8543264405736,28.052161007617865,436,487,21,comment
1A467181,2021-02-01,name,93.95088181748913,20.65313765154594,437,702,10,comment
1A111469,2021-02-01,name,91.07794906290462,36.5940565040692,438,237,5,comment
1A166515,2021-02-01,name,92.65998620339946,29.571519977236157,438,443,3,comment
1A509388,2021-02-01,name,93.14444840501464,26.791957380442792,438,524,35,comment
1A468097,2021-02-01,name,93.82670808427635,22.00380809469177,438,663,1,comment
1A468088,2021-02-01,name,93.83953424057867,21.900246973533516,438,666,4,comment
1A177221,2021-02-01,name,92.90452290484497,28.445517909432663,439,476,44,comment
1A177007,2021-02-01,name,92.99989988674601,27.89632592193744,439,492,2,comment
1A509228,2021-02-01,name,93.14363566751629,27.037545355717196,439,517,65,comment
1A151525,2021-02-01,name,91.35760677902287,35.86206196784155,440,259,4,comment
1A467855,2021-02-01,name,93.98451886368257,21.320950768085698,440,683,32,comment
1A177202,2021-02-01,name,92.98820754197338,28.42185393159478,441,477,24,comment
1A166627,2021-02-01,name,92.76555072249765,29.868145427710573,442,435,12,comment
1A177132,2021-02-01,name,93.04500137698821,28.324144267290976,442,480,42,comment
1A468184,2021-02-01,name,93.9705817092575,22.0542877029654,442,662,3,comment
1A468002,2021-02-01,name,93.98757040064352,21.91609794272581,442,666,4,comment
1A177118,2021-02-01,name,93.11347757676111,28.157657856414886,443,485,54,comment
1A509328,2021-02-01,name,93.35232027171851,26.959382010071955,444,520,68,comment
1A509358,2021-02-01,name,93.38538442173493,26.75291369449654,444,526,12,comment
1A177480,2021-02-01,name,92.99736348568446,29.267298126453653,445,453,37,comment
1A509546,2021-02-01,name,93.54908677834307,26.45765233675827,447,535,43,comment
1A172047,2021-02-01,name,93.10246743155656,29.352317569964796,448,451,55,comment
1A522858,2021-02-01,name,93.50598806437957,26.979163740736663,448,520,33,comment
1A171773,2021-02-01,name,93.0091443264854,30.078915491333298,449,430,3,comment
1A172026,2021-02-01,name,93.19535535916816,29.50606059359696,451,447,23,comment
1A522910,2021-02-01,name,93.60489837122066,27.097269712632933,451,517,16,comment
1A172255,2021-02-01,name,93.30833026009388,29.098920148973104,452,459,13,comment
1A159522,2021-02-01,name,92.78520919226513,32.0571648337768,453,373,13,comment
1A171746,2021-02-01,name,93.16072603334514,30.135540626108863,453,429,3,comment
1A517091,2021-02-01,name,94.1224848366536,24.103952657587797,453,604,1,comment
1A522689,2021-02-01,name,93.86212552201708,26.707761497703178,456,529,20,comment
1A521920,2021-02-01,name,93.94095546545992,26.19005258034824,456,544,11,comment
1A151954,2021-02-01,name,92.28411286105722,35.09345153735896,457,285,71,comment
1A155175,2021-02-01,name,92.3882309271083,34.649267947024626,457,298,1,comment
1A171544,2021-02-01,name,93.31891611157039,30.157664334944467,457,429,3,comment
1A465794,2021-02-01,name,94.53978032082782,22.00909264292151,457,665,1,comment
1A152046,2021-02-01,name,92.26947532858485,35.51667924769212,459,273,5,comment
1A155189,2021-02-01,name,92.52023974267168,34.63464384382421,460,299,22,comment
1A151715,2021-02-01,name,92.31187438086243,35.70092715172002,461,268,4,comment
1A159300,2021-02-01,name,93.00944179504727,32.585235297192234,461,359,1,comment
1A172455,2021-02-01,name,93.77272938897268,28.49162581731752,461,478,69,comment
1A175704,2021-02-01,name,93.79000897115006,28.388179498301678,461,481,63,comment
1A521979,2021-02-01,name,94.13239520567164,26.213321379524288,461,544,34,comment
1A522994,2021-02-01,name,94.01278756137421,27.254383946809615,462,514,67,comment
1A522995,2021-02-01,name,94.01818999139346,27.219852559663043,462,515,55,comment
1A521741,2021-02-01,name,94.23652566477152,25.768514057678033,462,557,15,comment
1A175202,2021-02-01,name,94.12419484228792,27.55007163963061,466,506,57,comment
1A523096,2021-02-01,name,94.2310931503003,26.85884295049388,466,526,64,comment
1A175567,2021-02-01,name,94.06364305484412,28.17675308311391,467,488,1,comment
1A175263,2021-02-01,name,94.13020843858943,27.762237538154544,467,500,56,comment
1A175285,2021-02-01,name,94.16357087610766,27.80167118624113,468,499,45,comment
1A523125,2021-02-01,name,94.29247801013314,26.971995635438837,468,523,66,comment
1A522467,2021-02-01,name,94.41890707859169,26.388504009267105,469,540,54,comment
1A522081,2021-02-01,name,94.499130561411,25.834622297708094,469,556,19,comment
1A175507,2021-02-01,name,94.18607873709807,28.403906379359874,471,482,3,comment
1A175236,2021-02-01,name,94.29108334067548,27.747106019706393,471,501,65,comment
1A172841,2021-02-01,name,94.11536743641898,29.312273631303345,473,456,59,comment
1A464947,2021-02-01,name,95.14725665828091,21.96523383304704,473,668,46,comment
1A466562,2021-02-01,name,95.25879720217792,20.956938757640565,473,697,7,comment
1A158919,2021-02-01,name,93.60585341891024,32.318026163951735,474,369,5,comment
1A158758,2021-02-01,name,93.65311971914008,32.07698304428418,474,376,58,comment
1A175463,2021-02-01,name,94.29778173569304,28.453344893601265,474,481,19,comment
1A517859,2021-02-01,name,95.01582057124685,23.393515018094117,474,627,4,comment
1A523216,2021-02-01,name,94.54209252361713,27.143243505607558,475,519,40,comment
1A522270,2021-02-01,name,94.6546541010096,26.381171243827083,475,541,63,comment
1A158970,2021-02-01,name,93.6801966690892,32.36398233557758,476,368,16,comment
1A175129,2021-02-01,name,94.54051729770684,27.67205999674655,477,504,63,comment
1A522334,2021-02-01,name,94.68121681091975,26.73678434897091,477,531,50,comment
1A522317,2021-02-01,name,94.72994860279624,26.67202096450108,478,533,54,comment
1A522238,2021-02-01,name,94.78502008734232,26.290659569874833,478,544,17,comment
1A465209,2021-02-01,name,95.26592977035865,22.574897138873713,478,651,56,comment
1A175340,2021-02-01,name,94.6023291237985,27.785456051990053,479,501,5,comment
1A157691,2021-02-01,name,93.71282966385427,33.04162953676621,480,349,13,comment
1A171004,2021-02-01,name,94.33324093047173,29.693787096903478,480,446,38,comment
1A523583,2021-02-01,name,94.81718615580509,26.611730845590195,480,535,41,comment
1A520897,2021-02-01,name,94.93957776288151,26.026425772357936,481,552,42,comment
1A170919,2021-02-01,name,94.3355434300543,30.153615553179062,482,433,21,comment
1A523530,2021-02-01,name,94.91295603073885,26.764005394799913,483,531,52,comment
1A520944,2021-02-01,name,95.05003234018552,25.792135601474463,483,559,31,comment
1A463279,2021-02-01,name,95.59624109321977,21.305198709437327,483,688,7,comment
1A463198,2021-02-01,name,95.64400113411254,20.852261802325113,483,701,2,comment
1A173178,2021-02-01,name,94.54948745271706,29.368094712795305,484,456,1,comment
1A523638,2021-02-01,name,94.9864627239777,26.525568185038495,484,538,49,comment
1A520859,2021-02-01,name,95.02087429654561,26.28257829898153,484,545,38,comment
1A463241,2021-02-01,name,95.68537089818797,21.172759186908017,485,692,2,comment
1A518194,2021-02-01,name,95.39581608530682,24.03189593886933,486,610,35,comment
1A170091,2021-02-01,name,94.51679484056953,30.28330705150311,487,430,30,comment
1A463171,2021-02-01,name,95.79593183619514,20.830961040345528,487,702,6,comment
1A170778,2021-02-01,name,94.63882052489406,29.803737003976103,488,444,10,comment
1A520726,2021-02-01,name,95.23719787016225,25.848371516169287,488,558,22,comment
1A464825,2021-02-01,name,95.74443898210612,22.023312646754757,489,668,31,comment
1A518324,2021-02-01,name,95.63172093168745,23.66847194111047,491,621,38,comment
1A464401,2021-02-01,name,95.76516657936861,22.51854325359189,491,654,35,comment
1A518303,2021-02-01,name,95.66119698125325,23.74198843910872,492,619,47,comment
1A523372,2021-02-01,name,95.24031351161759,27.225658101102486,493,519,9,comment
1A520718,2021-02-01,name,95.43402891580325,25.834857387785842,493,559,52,comment
1A519691,2021-02-01,name,95.56584181212558,24.82556666116144,493,588,5,comment
1A520625,2021-02-01,name,95.50259675538193,26.195531340200066,496,549,43,comment
1A520696,2021-02-01,name,95.57859848199003,25.92130864907804,497,557,32,comment
1A169720,2021-02-01,name,94.86178128440294,30.894250433346166,498,414,6,comment
1A520004,2021-02-01,name,95.73913013492108,24.985024714057555,498,584,65,comment
1A519057,2021-02-01,name,95.90562698510197,23.943111383384974,499,614,52,comment
1A523794,2021-02-01,name,95.60045040931932,26.913160856993752,501,529,10,comment
1A523810,2021-02-01,name,95.61975240264036,26.773902355975867,501,533,1,comment
1A520064,2021-02-01,name,95.96866125594494,25.008959621248593,504,584,50,comment
1A523922,2021-02-01,name,95.81281595634799,26.51231500349518,505,541,15,comment
1A519207,2021-02-01,name,96.08370851838195,24.384776879993332,505,602,3,comment
1A518957,2021-02-01,name,96.14978193981266,23.82620242912691,505,618,45,comment
1A169649,2021-02-01,name,95.18955923194099,30.900367487010485,506,415,2,comment
1A519269,2021-02-01,name,96.11781524406379,24.741563359229882,507,592,52,comment
1A524017,2021-02-01,name,95.90663435536199,26.982435482425373,509,528,2,comment
1A520129,2021-02-01,name,96.19419424615899,25.067480249453325,510,583,56,comment
1A462610,2021-02-01,name,96.69129548492748,20.486339521104654,510,714,2,comment
1A589605,2021-02-01,name,97.05476432815757,18.92698667522906,516,759,7,comment
1A529189,2021-02-01,name,96.66028141601676,24.406361398581357,520,603,43,comment
1A528537,2021-02-01,name,96.68795878710071,24.83378200831858,522,591,10,comment
1A524717,2021-02-01,name,96.6281418484616,26.598827409116453,526,541,6,comment
1A873636,2021-02-01,name,96.62080339565118,28.158436600215563,531,497,2,comment
1A524852,2021-02-01,name,96.78726472903051,26.898838404857646,531,533,3,comment
1A524905,2021-02-01,name,96.94843574551075,26.560558257476217,534,543,5,comment
1A524842,2021-02-01,name,96.95234190011502,26.844745602619962,535,535,4,comment
1A874449,2021-02-01,name,96.88478053094877,28.577130928487453,539,486,1,comment
1A530907,2021-02-01,name,98.01603007506071,23.643515968866183,553,628,3,comment
1A872870,2021-02-01,name,97.77216719130189,28.881952803062838,562,480,1,comment
